Key	HMDB0000011	HMDB0000020	HMDB0000056	HMDB0000067	HMDB0000112	HMDB0000115	HMDB0000119	HMDB0000122	HMDB0000123	HMDB0000131	HMDB0000132	HMDB0000134	HMDB0000143	HMDB0000148	HMDB0000149	HMDB0000156	HMDB0000157	HMDB0000158	HMDB0000159	HMDB0000162	HMDB0000163	HMDB0000167	HMDB0000169	HMDB0000172	HMDB0000182	HMDB0000187	HMDB0000191	HMDB0000195	HMDB0000209	HMDB0000210	HMDB0000211	HMDB0000214	HMDB0000220	HMDB0000224	HMDB0000226	HMDB0000243	HMDB0000254	HMDB0000262	HMDB0000283	HMDB0000289	HMDB0000292	HMDB0000294	HMDB0000300	HMDB0000301	HMDB0000511	HMDB0000517	HMDB0000535	HMDB0000573	HMDB0000574	HMDB0000626	HMDB0000641	HMDB0000646	HMDB0000660	HMDB0000666	HMDB0000673	HMDB0000687	HMDB0000754	HMDB0000763	HMDB0000806	HMDB0000826	HMDB0000827	HMDB0000883	HMDB0000892	HMDB0000929	HMDB0000944	HMDB0001138	HMDB0001160	HMDB0001251	HMDB0001488	HMDB0001858	HMDB0001893	HMDB0002003	HMDB0002212	HMDB0002259	HMDB0002356
041.NoAvocado	85.12166292695221	-0.45074410608139814	-0.4831315851454221	8724.954730127401	93.37455250164986	37.06468260938453	2741.407753117875	9101.582434827098	937.3953080764222	513.1456500158049	4.668223990681175	15.387234474324535	534.3749870902876	-52.007404047763714	-36.62714350105135	12.739795834927165	45.89353078939426	5.736797848822661	-3.363024241535385	-4.669297979415653	2048.0236245102506	91.64384180289628	17.067819013637724	-44.25264477448218	186.09423681435908	18.44717665387543	432.1836138731293	10.237970294207319	-92.51570434023964	-44.34130473134351	169.1643553013633	-59.91517528777765	945.7406628542262	17.39989054552793	19.95052655416012	-3.1729652128018233	13312.265378225406	-14.203562772523213	-129.42563133419196	18.25411127239167	96.31712731092831	10.312785317186108	-106.18619867649922	0.29036397628993427	-1.449801313036723	-6.628151511690833	12.291180297896787	3523.1058038689407	20.477650852786493	3576.1834798266755	566.6126025347529	1804.6310982014286	266.03395117078475	-0.3412297851964631	2693.2132522340794	-83.42276490039986	-1.0606789208973932	2.1586363437860436	-91.12986717242504	-62.674363619114146	-1406.81062115756	-21.41765537194216	41.27814543756506	21.424071108396	60.58955467791178	-22.3465355921902	-6.5251314237028915	19.029239905565603	-51.89470239140782	7.763954662527696	73.95805051194017	95.54564171040184	98.14216530888038	-12.764949441490053	33.04050863402804
046.Avocado	-0.29009998544063453	-8.418822538522734	11.952467377165117	3347.2045251601303	70.93473289695095	77.48533979302628	2428.290485124712	16015.621290930594	30.0046375244317	1347.198522190106	12.22401076858922	11.344567761176261	-80.39713661608337	108.45689233372661	105.13739045552333	-6.70576359544231	212.51966554248722	48.229922270856264	48.581291771149395	-25.20369745356215	1690.135803424452	106.86365218411501	110.27002353096461	-39.46619887430623	534.3061207059785	19.873314710840233	-280.8471427881153	52.165184745103616	-190.08389457778952	53.65289667862133	202.38878668930113	-4.18171330314278	16678.348256010893	11.792792776821472	0.3048058005059996	6.173064115203416	213.16084078116677	24.12996756550421	1787.099766983885	-15.501803126324711	127.13109821826242	6.422971733896224	139.70503703218156	-10.932755643858664	-3.6083262626993564	9.613631959037527	3.720168626169304	14188.09112194412	10.257086245727747	411.4547397066126	448.6226280866289	-135.9274871200027	-83.83947006769519	5.204359758147972	781.6155543570108	94.1005984628469	2.0989517139080722	31.89835397177513	-429.418780088428	-37.955946571220096	8582.589318135582	0.1356776614588	725.5663588953562	18.16533233026901	249.47124290446908	-12.060759482507216	-6.378295670168512	32.846949973263776	18.626561383700107	1.3649811447709552	56.3006110446737	97.3787533668435	117.49990092677339	-64.0666630968008	40.79394118862153
047.Avocado	-1.242904058416962	22.170149908468428	5.620628312364866	28037.321927621815	23.877917332146534	56.32004842024761	-451.52315178981416	19435.071512005357	641.701462399096	443.66769116090484	12.731543957143064	30.846157124823623	-70.09146264849272	1817.1118197401868	111.65328196126532	12.15754100057747	173.62799871122286	674.597369970271	349.336999541514	168.56775999822338	872.1775080565178	332.0553384076381	10.29558980370333	472.02834117773364	1764.62111341487	422.3945755834193	1286.717000005047	43.656556489674884	-74.17399234781172	66.12345041977157	41.9694438850866	-19.38505869144029	19665.060196946273	34.53430903934805	14.685958418351454	7.737808293032494	284.1754380951504	33.54737354235607	2109.157271275647	65.51670338626016	244.32316202940268	-1.006142303308743	183.26225577823263	43.6116781787145	-9.894963159252786	46.683575298857576	142.13447708977446	2186.505093501185	33.01411621150029	-922.3470638080653	2020.4842145734003	85.4221808941092	363.1149251920589	38.30104539660262	2205.1370897470442	880.5610276333169	5.2773651138254385	45.5002204517804	551.9094875708251	527.0893181911126	13438.279408591385	640.382193170703	422.7586458405904	96.43847769264895	339.95641632804734	93.41394578200591	96.08874947600327	310.2849980728166	84.0826816979011	55.091650752871985	22.34321109238362	187.92048416166716	188.0935709426459	357.3419285849261	38.989075097399045
048.NoAvocado	8.756463671329815	107.22151516578283	78.60945788827041	37088.606550136414	47.14468231769881	51.6335148899403	285.5995442956489	33326.20062379932	-127.72937344792922	2252.005408265012	-4.120834474500664	14.666765817442856	-53.68123083132522	1686.3996212895686	-44.34605039347886	6.700570592719956	130.93190940615108	-187.25577938905326	-43.06843700316389	-24.675999234609755	1568.257808900429	-300.81977536653676	312.06069204876894	-292.0872316219296	393.53428276056115	-114.27270444638697	868.9315207740317	105.31066734439958	-68.27469900534285	51.797530594751635	43.48512375297449	49.85482554520989	31895.417039234693	73.24063051632439	18.469111904755934	1.3773270318926416	200.33931579993347	-33.54081585177043	291.6402099491993	-25.31956801888766	-73.34623735054393	-4.5520674278124	-8.335692443621753	7.362936164506619	28.81532839800226	24.75841704302526	13.442705888539725	15540.486735728344	-2.084259421166366	850.5173397488802	1168.8868021472008	43.2128530496411	1191.003844010444	7.631080240463778	7300.28624718995	-462.45606035372043	-1.3990773098104454	-12.220683980579587	2077.1239647320904	364.23198963064283	34146.68969007685	-258.07231184511363	618.5359899067148	-8.207749781460365	294.4346160856354	61.83185469507074	47.77673956600901	98.06651139020894	39.60776234977568	-6.309449376869103	36.482377458259904	181.9106501598137	749.8442056127992	1174.6957464470797	28.198267006874783
050.Avocado	17.25296036379656	5.823148800718609	8.32940524598527	1291.1630412082718	165.79919238383306	41.084031231376	2377.081678009315	-656.1252872071127	428.36145014851473	-115.03955483551874	9.386164186383684	25.49130679992431	-62.70799695518862	127.23188678891279	49.32164081963845	-11.465296387793707	146.37351349572424	258.63049860938895	187.43874545922415	-27.326588522383748	-68.26243136077112	144.43058355155495	3.881351639536021	214.67330612959842	224.25095168735106	120.9069392042044	-218.74093397366943	52.771859494420056	1058.58333561688	57.09742846367994	96.27482599475093	79.50431678917406	41178.5447339082	71.26696290590826	6.279536683597772	-0.32233533196474173	-36.65211928766578	50.532435406817044	917.9936682222888	10.823326294920752	141.59444103958208	5.488474356822594	196.727192394876	-12.68647308683325	21.085337790338016	23.30460013618575	826.3191573823678	7294.328881980967	-4.083690708391234	1854.7178558439132	398.5784795479335	-17.599783333692244	-92.92930253066932	71.27118273723985	1792.1232081976113	428.29187449323416	1.1771632201647138	0.5926770668233452	916.920903849815	650.291322362649	39582.620782028964	218.92221790094024	1116.6644362784004	16.456101023940903	1161.9146903628268	8.397183682669606	2.9620758613371407	139.0138616620381	6.193665057569149	616.61301355789	100.03163755871137	-36.77145628411722	1151.7357195168947	622.0489761074273	-58.80496887075735
056.Avocado	3.306397474759702	20.976103390644468	58.523808058053575	1294.3409116176385	48.11202283845307	43.28237484010495	2495.2556850510286	-2914.437176935412	522.4649938432503	891.7668649363588	9.04906152178143	3.2941979634956216	-340.2923552550461	1309.1414542207742	71.80213009421922	-9.19040106445213	174.14931705149587	485.7787697081867	526.2912269246218	13.79639335353112	-942.7438769071974	154.28446530432396	-18.079248486851622	516.4952815135706	767.686708157881	194.6722265058353	542.2799806317043	49.03718115809155	606.4552577566767	97.3672342707321	212.45392296409145	-24.530617322801653	34847.424815109654	59.44052643542549	4.491560086899989	3.5816085117227128	109.03784233831365	243.36442686252778	1926.0410279273458	7.947459548192805	232.97037679629824	11.20587106679399	538.2439254389192	-0.2797250881141767	14.910242117494782	43.77363986490424	570.7602019843002	17686.108239089604	-2.28779860459695	6804.291911023956	919.2030806591947	-21.723676246424105	109.69886878674257	140.16437753299937	1390.4178206035733	891.845973788004	9.292933796825473	-1.9127565412395906	300.327236405236	665.3805288026745	35697.43583621015	593.0097885105198	1137.5399506907165	57.889730803759726	607.8944713115143	27.78794155681337	4.3826642418169435	412.02301016684817	44.89058470644831	73.03876893792012	72.90204321736385	327.008150699167	285.51657267275334	395.5420894070291	62.58332632865287
060.NoAvocado	-4.727880244289937	-131.96787845207288	24.36032759940459	-11460.448648667094	33.63431942101243	-0.7565609753060514	-472.3486399113042	1499.8692730683506	126.63546738662262	-5738.4667256167095	17.010748730564774	9.488365555098515	-213.436723981638	657.2048258124258	2.0004534270367316	10.546649993356837	75.43846969834608	96.30590231851062	130.1432493066161	25.929265291460627	-800.5763398382753	117.56290907562362	-14.629645513584677	149.6350910736777	-208.11600647629012	111.06380073034939	487.99979801718337	-28.427601858898093	-61.49866164934582	27.36846309344201	-39.58902411370543	-32.29554350052568	7042.658781279621	5.683580591258643	8.25378481949829	-2.9946868122100323	82.14769070748636	15.989197811839471	498.72220896553483	20.853892307005772	91.45262909651024	12.662845945023603	61.35572715631433	-6.764864719550673	13.103332508191087	6.15452257096728	164.32082399699996	-22881.885819933508	9.884820585466532	214.00629315068932	502.41983126585205	-285.4100826107728	351.7542869183338	22.588920249663257	-15287.674146185596	414.19959861001377	0.7728203449828168	-37.71231972942742	-1199.3186074231676	-473.0687030482186	8486.135579286873	207.01806733384663	300.48351331251075	38.81157858817858	201.61929297885652	47.48201234899736	21.03644893950316	-29.687662865966807	-30.313210086803934	128.54228611202663	-16.518612956211555	58.79825067143403	42.10405295875228	-491.80963558015526	20.037957581076505
063.Avocado	12.620218033530728	-49.098007748763244	67.20050293500087	10123.67214904157	64.77069659407809	57.63316996102463	540.3889237895578	1842.6042555259673	127.52580536101311	-398.57702380614364	5.844854997731206	34.26037864446795	-2.6332129225278944	-219.62690403145916	35.84660660419419	-131.32786599489899	53.90495394437403	-18.346368145108556	-38.79582115304319	-38.89971603751746	224.00817570260307	78.06317297333689	6.770765426376151	-214.00695869244467	318.4243702026147	18.701253592003013	46.03015142767799	-4.968722501827074	721.7915138551942	30.297756409884464	137.78105612333553	87.17074129228783	32599.797630130088	75.41267566338381	12.140587292198504	0.8516568181691061	-136.89226806165055	-13.35066332161373	766.2266915405241	-42.51746507204068	-124.05904573835488	8.194080808997121	-97.04693903059638	9.22947282340522	-27.20708784582483	24.859336343975205	10.259268748704802	10000.431904731313	-1.9384178325519894	946.0034095316987	644.2837934347325	12.17246743691112	127.49807316067529	-1.9395073425876974	2913.506842259927	-283.18526591139306	1.270055885722961	41.216457509337836	402.15814220671797	492.350307014701	50182.61043950406	-58.017461763566075	1053.1254333878285	-34.09189174297689	269.65602817516367	-17.39491277515468	0.3696969787504045	248.85970289352656	-76.46433968224255	446.93791325885246	200.9372281923586	152.10879258872583	530.4683845774359	650.1942066695042	39.906407793940815
064.NoAvocado	26.971990662700698	218.4059576727053	802.7447423509018	23939.88827260227	9.117806294901243	70.15700665786068	463.94302092448197	29136.317387749164	419.6507884491516	445.9463750885225	-8.494564511060236	47.594733472690585	24.164346832998547	1447.024139837241	12.895367637087013	-16.328867157012716	163.49306922949552	568.9196176110219	162.14775866482555	185.8960925801058	3471.109990485326	193.10875445015387	-13.248408703275071	413.23533781824676	1079.1723045848103	14.903946698826303	1470.9460842842311	41.165207507528834	3.5071930278100467	78.31978728908517	-31.248774843878806	-75.16388669206856	8385.025322037145	-0.18057577350959075	-8.761994324014339	10.55696449577567	-264.14698125887844	35.03393348644842	865.2341511792157	21.033584214539186	-39.65288735447962	15.703803889352296	-6.055142359849356	-17.38116781276606	9.573688842133448	56.683258190239705	22.93572210560232	16855.265902882667	39.00788063634834	3754.3730522541014	2406.032204744313	807.3605448010362	287.8018998300264	0.2221549996087902	6327.275442151122	691.2647464191155	4.785931103185141	-63.31211485025148	392.2332174315934	-37.380626199303045	-270.0702597492964	479.75008469941736	79.58373994078758	79.972639807008	504.00585568447593	67.24539882135676	27.302804815557202	117.62119894891876	120.72783026462318	10.753247550402616	195.49539686515493	278.2434472927878	383.822489199864	126.97947804469557	69.01039514669291
071.Avocado	0.032835190667394425	39910.69063550432	15461.806689439114	695271.7412536776	4441.365245753226	874.6069728511594	1188.4241232160816	261594.46806276386	3960.460749067071	4995.022695310325	-0.07060055974246733	170.88066334731633	1617.0195923751558	4667.045119935506	7306.384734922856	-23.7187835109836	-28.741353810011457	4630.815854968893	2387.9121525883365	274.99787885222395	25511.724342477894	5214.025963229678	52.80399579956064	2709.8595190357523	5169.418648101004	3024.6760305639127	-433.6581423925874	2400.075326161993	5892.038607950587	-6.279601319095633	2396.7264210749263	-58.91505328481014	485837.99921614944	-23.08753071990591	-4.078438005357863	340.5505462507011	-10744.082224891143	0.6064535068503626	9339.01510539777	-0.5991341817816135	-50.98999005972405	563.2544471456341	352.19655492300427	-8.687006022362988	276.1325117546182	0.22860473222480132	847.1965499721432	348509.26107891835	-29.709635363228916	14.97667837355201	2329.991882182209	2861.5478370397427	-20.50668499197046	941.7153046920977	106309.84167021434	4515.259033588615	97.25108944388565	185.715260223097	9355.507086323192	-80.5792779407455	249198.94936538077	4567.949403576048	5803.0255664519955	-182.90683836711094	3634.938964281789	1071.2430970550865	272.50050135140725	4271.207090204672	1176.9140908025233	190.03879682603784	2396.435400689588	2004.7006158430463	6614.281891204085	4425.408612980058	410.1757037595673
